nom produit,numero AMM,Substances actives,identifiant usage,etat usage,dose retenue,dose retenue unite,delai avant recolte jour,catégorie de condition d’emploi,condition d’emploi libelle
TIOÇAN,2200619,prothioconazole (Prothioconazole) 250.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,0.8,L/ha,35.0,Délai de rentrée,Condition: - 24 heures.
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Piétin verse,Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rhynchosporiose,Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Orge*Trt Part.Aer.*Rouille(s),Autorisé,1.75,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Blé*Trt Part.Aer.*Fusarioses,Autorisé,2.0,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Blé*Trt Part.Aer.*Oïdium(s),Autorisé,2.0,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Blé*Trt Part.Aer.*Piétin verse,Autorisé,2.0,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Blé*Trt Part.Aer.*Rouille(s),Autorisé,2.0,L/ha,35.0,Délai de rentrée,Condition: - 48 heures
FANDANGO S,2060118,fluoxastrobine (Fluoxastrobin) 50.0 g/L | prothioconazole (Prothioconazole) 100.0 g/L,Blé*Trt Part.Aer.*Septoriose(s),Autorisé,2.0,L/hL,35.0,Délai de rentrée,Condition: - 48 heures
CURRENT,2230120,mésosulfuron (Mesosulfuron) 30.0 g/kg | Iodosulfuron (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg,Blé*Désherbage,Autorisé,0.3,kg/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) . - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes ou écran facial certifié norme EN 166 (CE, sigle 3) . • pendant l'application Si application avec tracteur avec cabine - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine . Si application avec tracteur sans cabine - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation . • pendant le nettoyage du matériel de pulvérisation - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) . - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité."
CURRENT,2230120,mésosulfuron (Mesosulfuron) 30.0 g/kg | Iodosulfuron (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg,Blé*Désherbage,Autorisé,0.3,kg/ha,,Délai de rentrée,Condition: - 24 heures
CURRENT,2230120,mésosulfuron (Mesosulfuron) 30.0 g/kg | Iodosulfuron (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg,Blé*Désherbage,Autorisé,0.48,kg/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) . - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Lunettes ou écran facial certifié norme EN 166 (CE, sigle 3) . • pendant l'application Si application avec tracteur avec cabine - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine . Si application avec tracteur sans cabine - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation . • pendant le nettoyage du matériel de pulvérisation - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) . - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 . - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité."
CURRENT,2230120,mésosulfuron (Mesosulfuron) 30.0 g/kg | Iodosulfuron (Iodosulfuron) 6.0 g/kg | méfenpyr-diéthyl (Mefenpyr) 90.0 g/kg,Blé*Désherbage,Autorisé,0.48,kg/ha,,Délai de rentrée,Condition: - 24 heures
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.8,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3."
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.8,L/ha,,Délai de rentrée,Condition: - 6 heures
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.8,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3."
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.8,L/ha,,Délai de rentrée,Condition: - 6 heures
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.5,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3."
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Blé*Désherbage,Autorisé,1.5,L/ha,,Délai de rentrée,Condition: - 6 heures
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.8,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3."
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.8,L/ha,,Délai de rentrée,Condition: - 6 heures
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.5,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3 . • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A117 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité . - Bottes de protection conforme à la réglementation et selon la norme EN 13 832-3."
CLYDE FX,2230152,fluroxypyr-méptyl (Fluroxypyr) 144.0 g/L | florasulame (Florasulam) 1.0 g/L,Orge*Désherbage,Autorisé,1.5,L/ha,,Délai de rentrée,Condition: - 6 heures
MACETA 50,2190635,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,1.2,L/ha,90.0,Délai de rentrée,Condition: - 48 heures.
MACETA 50,2190635,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,1.2,L/ha,90.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application avec un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  - Lunettes ou écran facial certifié norme EN 166 (CE, sigle 3) .  • pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
MACETA 50,2190635,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,3.0,L/ha,90.0,Délai de rentrée,Condition: - 48 heures.
MACETA 50,2190635,quizalofop-P-éthyl (Quizalofop-P-ethyl) 50.0 g/L,Tournesol*Désherbage,Autorisé,3.0,L/ha,90.0,Protection de l'opérateur,"Condition: Dans le cadre d'une application avec un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  - Lunettes ou écran facial certifié norme EN 166 (CE, sigle 3) .  • pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
CLAYTON KLONDIKE,2230579,aclonifène (Aclonifen) 600.0 g/L,Tournesol*Désherbage,Autorisé,4.0,L/ha,,Protection de l'opérateur,"Condition: Dans le cadre d'une application effectuée à l'aide d'un pulvérisateur à rampe • pendant le mélange/chargement  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité .   • pendant l'application  Si application avec tracteur avec cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN ISO 374-2 (types A, B ou C) à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés NF EN ISO 374-1/A1 et NF EN 16523-1+A1 (type A) .  - EPI vestimentaire conforme à la norme NF EN ISO 27065/A1 .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus l'EPI vestimentaire précité."
CLAYTON KLONDIKE,2230579,aclonifène (Aclonifen) 600.0 g/L,Tournesol*Désherbage,Autorisé,4.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Fusarioses,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Helminthosporiose et ramulariose,Autorisé,1.0,L/ha,,Délai de rentrée,Condition: - 48 heures
SKYWAY XPRO,2110181,prothioconazole (Prothioconazole) 100.0 g/L | bixafène (Bixafen) 75.0 g/L | tébuconazole (Tebuconazole) 100.0 g/L,Orge*Trt Part.Aer.*Oïdium(s),Autorisé,1.0,L/ha,,Protection de l'opérateur,"Condition: • Pendant le mélange/chargement  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée .  • Pendant l'application - Pulvérisation vers le bas  Si application avec tracteur avec cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation. Dans ce cas, les gants ne doivent être portés qu'à l'extérieur de la cabine et doivent être stockés après utilisation à l'extérieur de la cabine .  Si application avec tracteur sans cabine  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - Gants en nitrile certifiés EN 374-2 à usage unique, dans le cas d'une intervention sur le matériel pendant la phase de pulvérisation .  • Pendant le nettoyage du matériel de pulvérisation  - Gants en nitrile certifiés EN 374-3 .  - Combinaison de travail en polyester 65 %/coton 35 % avec un grammage de 230 g/m² ou plus avec traitement déperlant .  - EPI partiel (blouse ou tablier à manches longues) de catégorie III et de type PB (3) à porter par-dessus la combinaison précitée."
